LEA DIRECTORY INFO	164	UTLEADIRECTORYv292063.tab	c029-04292024-1520	2023-2024	
105	49	01	7B	4900032			Reagan Academy	NO	7	http://www.reaganacademy.org/		8014897828	1143 W CENTER			SPRINGVILLE	UT	84663		1143 W CENTER			SPRINGVILLE	UT	84663		1		2023-07-01	CHRTIDEAESEA		
106	49	01	7C	4900049			Monticello Academy	NO	7	http://www.monticelloacademy.net		8014178040	2782 S CORPORATE PARK DRIVE			WEST VALLEY CITY	UT	84120		2782 S CORPORATE PARK DRIVE			WEST VALLEY CITY	UT	84120		1		2023-07-01	CHRTIDEAESEA		
107	49	01	7D	4900050			Salt Lake School for the Performing Arts	NO	7	http://www.saltlakespa.org		8014666700	2291 S 2000 E	 		SALT LAKE CITY	UT	84106		2291 S 2000 E	 		SALT LAKE CITY	UT	84106		1		2023-07-01	CHRTIDEAESEA		
108	49	01	7E	4900122			Gateway Preparatory Academy	NO	7	http://gpacharter.org/home/		4358675558	201 E THOROUGHBRED WAY	 		ENOCH	UT	84721		201 E THOROUGHBRED WAY	 		ENOCH	UT	84721		1		2023-07-01	CHRTIDEAESEA		
109	49	01	7F	4900136			Excelsior Academy	NO	7	http://www.excelsior-academy.org/		4358823062	124 E ERDA WAY			ERDA	UT	84074		124 E ERDA WAY			ERDA	UT	84074		1		2023-07-01	CHRTIDEAESEA		
110	49	01	7G	4900148			Summit Academy High School	NO	7	http://www.sahs1.org		8015729007	14942 S 560 W			BLUFFDALE	UT	84065		14942 S 560 W			BLUFFDALE	UT	84065		2		2023-07-01	CHRTIDEAESEA		
111	49	01	7H	4900159			Pacific Heritage Academy	NO	7	http://phlearning.org/		8017874021	1755 W 1100 N			SALT LAKE CITY	UT	84116		1755 W 1100 N			SALT LAKE CITY	UT	84116		1		2023-07-01	CHRTIDEAESEA		
112	49	01	7I	4900167			Weber State University Charter Academy	NO	7	weber.edu/COE/CollegePages/charteracad.html		8016266343	1351 Edvalson Street	Department 1305, Weber State University		OGDEN	UT	84408		1351 Edvalson Street	Department 1305, Weber State University		OGDEN	UT	84408		2		2023-07-01	CHRTIDEAESEA		
113	49	01	7J	4900177			Greenwood Charter School	NO	7			8013883967	1920 W 250 N Suite 17			OGDEN	UT	84404		1920 W 250 N Suite 17			OGDEN	UT	84404		1		2023-07-01	CHRTIDEAESEA		
114	49	01	7K	4900184			Wallace Stegner Academy	NO	7	wsacharter.org		8014569570	980 S. Bending River Ct.			SALT LAKE CITY	UT	84104		980 S. Bending River Ct.			SALT LAKE CITY	UT	84104		1		2023-07-01	CHRTIDEAESEA		
115	49	01	7L	4900192			Treeside Charter School	NO	7	treesidecharter.org		3853091668	1724 South State Street			PROVO	UT	84606		1724 South State Street			PROVO	UT	84606		1		2023-07-01	CHRTIDEAESEA		
116	49	01	7M	4900206			Career Academy of Utah	NO	7			8018916887	11284 State View Drive			SOUTH JORDAN	UT	84095		11284 State View Drive			SOUTH JORDAN	UT	84095		1		2023-07-01	CHRTIDEAESEA		
117	49	01	81	4900061			Walden School of Liberal Arts	NO	7	http://waldenschool.us		8013741545	4230 N UNIVERSITY AVE			PROVO	UT	84604		4230 N UNIVERSITY AVE			PROVO	UT	84604		1		2023-07-01	CHRTIDEAESEA		
118	49	01	82	4900062			Freedom Preparatory Academy	NO	7	http://www.freedomprep.net		8014373100	1190 W 900 N			PROVO	UT	84604		1190 W 900 N			PROVO	UT	84604		1		2023-07-01	CHRTIDEAESEA		
